Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1494414857.910577,0,1494414857,910577167,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9145842,0,1494414857,914584249,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9185727,0,1494414857,918572644,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9225707,0,1494414857,922570732,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9266512,0,1494414857,926651286,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9305165,0,1494414857,930516386,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9345443,0,1494414857,934544224,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.93859,0,1494414857,938590089,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9425702,0,1494414857,942570184,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9465857,0,1494414857,946585555,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.950561,0,1494414857,950560959,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9545114,0,1494414857,954511345,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.958515,0,1494414857,958514901,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9625137,0,1494414857,962513779,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.966686,0,1494414857,966686027,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9705575,0,1494414857,970557449,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9745998,0,1494414857,974599825,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9785404,0,1494414857,978540351,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9825335,0,1494414857,982533384,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9866073,0,1494414857,986607244,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9905279,0,1494414857,990527826,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9945903,0,1494414857,994590330,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9985595,0,1494414857,998559491,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0025344,0,1494414858,2534282,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.006746,0,1494414858,6746062,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.010757,0,1494414858,10757041,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0145843,0,1494414858,14584333,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0184999,0,1494414858,18499885,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.022537,0,1494414858,22537070,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.026589,0,1494414858,26588816,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0305192,0,1494414858,30519141,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0346136,0,1494414858,34613629,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0385907,0,1494414858,38590678,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0425346,0,1494414858,42534550,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0467455,0,1494414858,46745579,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0505273,0,1494414858,50527434,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0545332,0,1494414858,54533139,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0585713,0,1494414858,58571455,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0628746,0,1494414858,62874511,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0666752,0,1494414858,66675213,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0705488,0,1494414858,70548760,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0745823,0,1494414858,74582281,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0786097,0,1494414858,78609594,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0825772,0,1494414858,82577177,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0866807,0,1494414858,86680725,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0904849,0,1494414858,90484788,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0945752,0,1494414858,94575088,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.0986242,0,1494414858,98624303,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1026053,0,1494414858,102605294,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1067572,0,1494414858,106757060,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1105833,0,1494414858,110583364,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1146162,0,1494414858,114616119,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1185758,0,1494414858,118575877,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.122576,0,1494414858,122575998,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1266458,0,1494414858,126645750,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1305618,0,1494414858,130561794,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.134607,0,1494414858,134607163,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1385937,0,1494414858,138593661,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1425917,0,1494414858,142591778,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1466472,0,1494414858,146647157,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.150611,0,1494414858,150610900,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.154653,0,1494414858,154652992,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1586342,0,1494414858,158634223,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1625416,0,1494414858,162541592,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.166674,0,1494414858,166673869,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1705263,0,1494414858,170526202,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.174584,0,1494414858,174583867,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1785822,0,1494414858,178582274,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.182634,0,1494414858,182634201,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1866565,0,1494414858,186656456,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1905675,0,1494414858,190567382,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.1946585,0,1494414858,194658411,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.198538,0,1494414858,198537950,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414858.20252,0,1494414858,202519976,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
