Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1494414895.559793,0,1494414895,559792947,gps,0,0,47.3958740234375,8.647825241088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895.6597047,0,1494414895,659704797,gps,0,0,47.3958740234375,8.647849082946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895.7597477,0,1494414895,759747859,gps,0,0,47.3958740234375,8.647849082946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895.8596752,0,1494414895,859675097,gps,0,0,47.3958740234375,8.647871971130371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895.9596927,0,1494414895,959692743,gps,0,0,47.3958740234375,8.647871971130371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.0596344,0,1494414896,59634558,gps,0,0,47.395870208740234,8.647894859313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.1601295,0,1494414896,160129598,gps,0,0,47.395870208740234,8.647894859313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.2597945,0,1494414896,259794498,gps,0,0,47.3958625793457,8.647917747497559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.3596776,0,1494414896,359677573,gps,0,0,47.3958625793457,8.647917747497559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.4596722,0,1494414896,459672113,gps,0,0,47.39585494995117,8.647939682006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.5597868,0,1494414896,559786854,gps,0,0,47.39585494995117,8.647939682006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.6597097,0,1494414896,659709697,gps,0,0,47.395851135253906,8.64795970916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.7596807,0,1494414896,759680745,gps,0,0,47.395851135253906,8.64795970916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.8597188,0,1494414896,859718797,gps,0,0,47.39584732055664,8.647981643676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896.9596386,0,1494414896,959638601,gps,0,0,47.39584732055664,8.647981643676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.0596488,0,1494414897,59648794,gps,0,0,47.39583969116211,8.648004531860352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.1600797,0,1494414897,160079633,gps,0,0,47.39583969116211,8.648004531860352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.2596886,0,1494414897,259688556,gps,0,0,47.395835876464844,8.648028373718262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.3597338,0,1494414897,359733718,gps,0,0,47.395835876464844,8.648028373718262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.4597461,0,1494414897,459746183,gps,0,0,47.395835876464844,8.648052215576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.5596287,0,1494414897,559628696,gps,0,0,47.395835876464844,8.648052215576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.6596787,0,1494414897,659678754,gps,0,0,47.39583206176758,8.648077011108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.7596436,0,1494414897,759643445,gps,0,0,47.39583206176758,8.648077011108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.8596313,0,1494414897,859631393,gps,0,0,47.39582824707031,8.648101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897.9597132,0,1494414897,959713261,gps,0,0,47.39582824707031,8.648101806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.0596147,0,1494414898,59614547,gps,0,0,47.39582824707031,8.648127555847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.159964,0,1494414898,159963990,gps,0,0,47.39582824707031,8.648127555847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.2596223,0,1494414898,259622375,gps,0,0,47.39582443237305,8.648151397705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.359674,0,1494414898,359674028,gps,0,0,47.39582443237305,8.648151397705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.459645,0,1494414898,459645098,gps,0,0,47.39582061767578,8.648173332214355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.559715,0,1494414898,559715051,gps,0,0,47.39582061767578,8.648173332214355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.6597197,0,1494414898,659719604,gps,0,0,47.39582061767578,8.648193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.759681,0,1494414898,759681091,gps,0,0,47.39582061767578,8.648193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.859594,0,1494414898,859594057,gps,0,0,47.39582061767578,8.648211479187012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898.9596634,0,1494414898,959663291,gps,0,0,47.39582061767578,8.648211479187012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.0598586,0,1494414899,59858569,gps,0,0,47.39582061767578,8.648228645324707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.1599612,0,1494414899,159961284,gps,0,0,47.39582061767578,8.648228645324707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.2597091,0,1494414899,259709072,gps,0,0,47.39582443237305,8.648244857788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.3596725,0,1494414899,359672493,gps,0,0,47.39582443237305,8.648244857788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.4596894,0,1494414899,459689466,gps,0,0,47.39583206176758,8.648258209228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.5596955,0,1494414899,559695533,gps,0,0,47.39583206176758,8.648258209228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.659729,0,1494414899,659729102,gps,0,0,47.395843505859375,8.648269653320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.7596827,0,1494414899,759682603,gps,0,0,47.395843505859375,8.648269653320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.8596516,0,1494414899,859651575,gps,0,0,47.39585494995117,8.648276329040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899.959586,0,1494414899,959585795,gps,0,0,47.39585494995117,8.648276329040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.0595982,0,1494414900,59598299,gps,0,0,47.395870208740234,8.648279190063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.160106,0,1494414900,160105974,gps,0,0,47.395870208740234,8.648279190063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.2596824,0,1494414900,259682361,gps,0,0,47.3958854675293,8.648279190063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.3597631,0,1494414900,359763155,gps,0,0,47.3958854675293,8.648279190063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.459691,0,1494414900,459691036,gps,0,0,47.39590072631836,8.648276329040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.5596368,0,1494414900,559636883,gps,0,0,47.39590072631836,8.648276329040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.6596787,0,1494414900,659678632,gps,0,0,47.39591598510742,8.648270606994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.7596123,0,1494414900,759612222,gps,0,0,47.39591598510742,8.648270606994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.8596003,0,1494414900,859600386,gps,0,0,47.39593505859375,8.648262023925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900.9595346,0,1494414900,959534555,gps,0,0,47.39593505859375,8.648262023925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901.059618,0,1494414901,59618006,gps,0,0,47.39595031738281,8.6482515335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901.1599543,0,1494414901,159954201,gps,0,0,47.39595031738281,8.6482515335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901.2597394,0,1494414901,259739434,gps,0,0,47.39596939086914,8.648238182067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901.3596668,0,1494414901,359666790,gps,0,0,47.39596939086914,8.648238182067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901.459663,0,1494414901,459662853,gps,0,0,47.3959846496582,8.648222923278809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
